gene,chrom,start,end,strand,promoter_start,promoter_end,s2s_signal,s3_signal,diff,state,cell_type,chromosome
Klhl15,chrX,94234599,94277724,+,94224599,94234599,1.574757170677185,3.1571425548076637,1.5823853841304782,Mixed,Neu,chrX
Fam90a1b,chrX,94355053,94366777,-,94366777,94376777,2.036090742611885,3.868196767695745,1.83210602508386,Mixed,Neu,chrX
Maged1,chrX,94535474,94542143,-,94542143,94552143,1.7405310752391814,2.79835482565562,1.0578237504164385,Mixed,Neu,chrX
Gspt2,chrX,94636069,94643244,+,94626069,94636069,2.0066517691731454,3.660245972061157,1.6535942028880115,Mixed,Neu,chrX
Zxda,chrX,94795563,94798183,-,94798183,94808183,0.5211468417644501,0.555484646320343,0.0343378045558928,Mixed,Neu,chrX
Spin4,chrX,95022510,95026682,-,95026682,95036682,3.670649157524109,3.3774764112949374,-0.2931727462291711,Mixed,Neu,chrX
Amer1,chrX,95420318,95444872,-,95444872,95454872,4.778403842711448,3.6299183886766433,-1.1484854540348048,Mixed,Neu,chrX
Zc3h12b,chrX,95711678,95932637,+,95701678,95711678,3.135936218142509,2.8298292961835863,-0.3061069219589232,Mixed,Neu,chrX
Las1l,chrX,95935335,95956962,-,95956962,95966962,3.2882572366714475,3.110194854982694,-0.1780623816887536,Mixed,Neu,chrX
Msn,chrX,96096042,96168552,+,96086042,96096042,2.03792566652298,3.251268651350339,1.2133429848273591,Mixed,Neu,chrX
Ophn1,chrX,98554277,98891025,-,98891025,98901025,3.2365944385528564,2.848930847565333,-0.3876635909875232,Mixed,Neu,chrX
Yipf6,chrX,98936316,98949017,+,98926316,98936316,3.169392146706581,3.617344255479177,0.4479521087725961,Mixed,Neu,chrX
Stard8,chrX,99003248,99074728,+,98993248,99003248,3.039165652990341,3.3312524403492616,0.2920867873589201,Mixed,Neu,chrX
Efnb1,chrX,99136130,99148991,+,99126130,99136130,4.7603597022295,3.125674457351367,-1.6346852448781326,Mixed,Neu,chrX
Pja1,chrX,99465734,99471273,-,99471273,99481273,2.1798198153972623,2.8557579774141306,0.6759381620168683,Mixed,Neu,chrX
Otud6a,chrX,100429013,100429885,+,100419013,100429013,2.111562518954277,3.9738123122056326,1.8622497932513555,Mixed,Neu,chrX
Pdzd11,chrX,100622883,100626568,-,100626568,100636568,2.4480056252479554,3.880798507340749,1.432792882092794,Mixed,Neu,chrX
Dlg3,chrX,100767722,100818410,+,100757722,100767722,1.0166771902799607,0.8311516529242198,-0.1855255373557409,Mixed,Neu,chrX
Snx12,chrX,101097786,101222563,-,101222563,101232563,2.57315186920166,2.8305132598638534,0.2573613906621932,Mixed,Neu,chrX
Foxo4,chrX,101254528,101260873,+,101244528,101254528,2.893764222216606,3.8963155859470366,1.0025513637304306,Mixed,Neu,chrX
Med12,chrX,101274030,101297465,+,101264030,101274030,3.008974274635315,3.239476847171784,0.2305025725364684,Mixed,Neu,chrX
Zmym3,chrX,101404384,101420849,-,101420849,101430849,4.283252672553062,3.4380388429164888,-0.8452138296365734,Mixed,Neu,chrX
Nono,chrX,101429318,101448591,+,101419318,101429318,4.048388098216057,3.3599970545371374,-0.6883910436789193,Mixed,Neu,chrX
Taf1,chrX,101532734,101601789,+,101522734,101532734,3.490294283032417,3.1964723137855526,-0.2938219692468644,Mixed,Neu,chrX
Rtl5,chrX,102066544,102071304,-,102071304,102081304,3.75922956597805,3.728040992752712,-0.0311885732253385,Mixed,Neu,chrX
Ercc6l,chrX,102141716,102157091,-,102157091,102167091,3.6676953748703,3.415680652189255,-0.2520147226810452,Mixed,Neu,chrX
Rps4x,chrX,102184941,102189394,-,102189394,102199394,3.604207709789276,3.1541452301899597,-0.4500624795993166,Mixed,Neu,chrX
Cited1,chrX,102247381,102252181,-,102252181,102262181,4.71764449043274,4.352215610376994,-0.3654288800557461,Mixed,Neu,chrX
Phka1,chrX,102513975,102644246,-,102644246,102654246,3.288290185618401,3.6296763360420874,0.3413861504236855,Mixed,Neu,chrX
Chic1,chrX,103356476,103396092,+,103346476,103356476,2.6985484705686567,3.426910765457153,0.7283622948884965,Mixed,Neu,chrX
Xist,chrX,103460366,103483254,-,103483254,103493254,2.955071256160736,3.3116008952379232,0.3565296390771872,Mixed,Neu,chrX
Jpx,chrX,103493556,103565696,+,103483556,103493556,3.006867742276192,3.182624995994568,0.1757572537183764,Mixed,Neu,chrX
Ftx,chrX,103560907,103623790,-,103623790,103633790,3.638686391115189,3.639388167540232,0.0007017764250436,Mixed,Neu,chrX
Rlim,chrX,103957163,103981284,-,103981284,103991284,2.4150197958946227,3.2958491408983868,0.8808293450037641,Mixed,Neu,chrX
Nexmif,chrX,104077434,104201185,-,104201185,104211185,3.147256285369396,3.532428490519524,0.3851722051501274,Mixed,Neu,chrX
Abcb7,chrX,104280657,104413856,-,104413856,104423856,2.5827655986070632,3.933084355807304,1.3503187572002409,Mixed,Neu,chrX
Uprt,chrX,104482818,104507490,+,104472818,104482818,2.8113922791481016,3.3496500485897065,0.5382577694416049,Mixed,Neu,chrX
Zdhhc15,chrX,104536969,104671064,-,104671064,104681064,1.6866201457977297,3.32128231502374,1.6346621692260106,Mixed,Neu,chrX
Magee2,chrX,104854952,104857267,-,104857267,104867267,0.7614689853191375,1.5963935165564218,0.8349245312372843,Mixed,Neu,chrX
Pbdc1,chrX,105079756,105117090,+,105069756,105079756,1.7930129890441893,2.8924691867113115,1.0994561976671222,Mixed,Neu,chrX
Magee1,chrX,105120378,105123927,+,105110378,105120378,2.1991982042074203,2.6519541046937305,0.4527559004863102,Mixed,Neu,chrX
Fgf16,chrX,105764279,105774939,+,105754279,105764279,3.823439012265205,3.799043218398094,-0.0243957938671113,Mixed,Neu,chrX
Atrx,chrX,105797615,105929403,-,105929403,105939403,2.1407267758846285,3.684768945892652,1.5440421700080234,Mixed,Neu,chrX
Magt1,chrX,105968084,106011906,-,106011906,106021906,4.289311604976654,5.835942303713163,1.546630698736509,Mixed,Neu,chrX
Atp7a,chrX,106027276,106124926,+,106017276,106027276,4.904365170001984,6.334509475286802,1.4301443052848182,Mixed,Neu,chrX
Pgk1,chrX,106187100,106203699,+,106177100,106187100,2.9566215205192563,3.3222271134456,0.3656055929263435,Mixed,Neu,chrX
Taf9b,chrX,106206883,106221158,-,106221158,106231158,3.0214902510404587,3.0762464900096256,0.0547562389691669,Mixed,Neu,chrX
Tent5d,chrX,107792590,107872909,+,107782590,107792590,2.6977873549461364,3.953945479631424,1.2561581246852875,Mixed,Neu,chrX
Brwd3,chrX,108737016,108834372,-,108834372,108844372,2.3696043911218645,3.764598025759061,1.394993634637196,Mixed,Neu,chrX
Hmgn5,chrX,109004534,109013404,-,109013404,109023404,3.778932171225548,3.577837413771947,-0.2010947574536006,Mixed,Neu,chrX
Pou3f4,chrX,110814280,110817207,+,110804280,110814280,1.8973612612485888,2.799251676996549,0.9018904157479604,Mixed,Neu,chrX
Rps6ka6,chrX,111388192,111537959,-,111537959,111547959,1.3976416618824006,3.567376992511749,2.1697353306293485,Heterochromatin,Neu,chrX
Hdx,chrX,111569931,111697079,-,111697079,111707079,1.6928148477077485,4.263531970135371,2.5707171224276224,Heterochromatin,Neu,chrX
Zfp711,chrX,112600526,112635070,+,112590526,112600526,2.909823956084251,3.257766282924017,0.3479423268397656,Mixed,Neu,chrX
Pabpc5,chrX,119927196,119930165,+,119917196,119927196,2.127416433095932,3.129628098988533,1.0022116658926017,Mixed,Neu,chrX
Pcdh11x,chrX,120290259,120910619,+,120280259,120290259,1.9877107349395755,3.575725368754069,1.5880146338144936,Mixed,Neu,chrX
Diaph2,chrX,129749742,130465834,+,129739742,129749742,2.286069292783737,3.7941240444183344,1.5080547516345972,Mixed,Neu,chrX
Pcdh19,chrX,133582860,133688987,-,133688987,133698987,2.160950367116928,2.5885618669191994,0.4276114998022713,Mixed,Neu,chrX
Tspan6,chrX,133891068,133898429,-,133898429,133908429,2.6715137237310413,2.8902097046852107,0.2186959809541693,Mixed,Neu,chrX
Cstf2,chrX,134059187,134086819,+,134049187,134059187,3.153386396360397,3.5033437666654588,0.3499573703050616,Mixed,Neu,chrX
Cenpi,chrX,134308084,134362639,+,134298084,134308084,1.8098985261201856,3.416018774620692,1.6061202485005062,Mixed,Neu,chrX
Taf7l,chrX,134460118,134476490,-,134476490,134486490,3.349260093927384,3.2545249962011966,-0.0947350977261871,Mixed,Neu,chrX
Timm8a1,chrX,134537256,134541865,-,134541865,134551865,3.880023088216782,3.6342254419326783,-0.2457976462841036,Mixed,Neu,chrX
Rpl36a,chrX,134585654,134588062,+,134575654,134585654,1.761035697340965,2.8276445003509525,1.0666088030099872,Mixed,Neu,chrX
Hnrnph2,chrX,134601179,134607060,+,134591179,134601179,2.770698415625095,3.1604652593692144,0.3897668437441193,Mixed,Neu,chrX
Armcx4,chrX,134686519,134696757,+,134676519,134686519,2.4631371570110323,2.853229331902663,0.3900921748916306,Mixed,Neu,chrX
Armcx5,chrX,135742733,135747322,+,135732733,135742733,3.3742399554729463,3.430360937770208,0.0561209822972617,Mixed,Neu,chrX
Gprasp1,chrX,135742733,135803474,+,135732733,135742733,3.3742399554729463,3.430360937770208,0.0561209822972617,Mixed,Neu,chrX
Bhlhb9,chrX,135797594,135891081,+,135787594,135797594,2.086403415989876,3.597370178572337,1.5109667625824614,Mixed,Neu,chrX
Gprasp2,chrX,135839034,135844730,+,135829034,135839034,2.894929416704178,3.137669403632481,0.2427399869283033,Mixed,Neu,chrX
Bex2,chrX,136066564,136068236,-,136068236,136078236,2.492142833137512,3.273857385794322,0.7817145526568097,Mixed,Neu,chrX
Bex4,chrX,136138996,136140443,+,136128996,136138996,2.726988879084587,3.113277609125773,0.3862887300411866,Mixed,Neu,chrX
Bex1,chrX,136213972,136215513,-,136215513,136225513,2.268716198205948,3.324498952245712,1.0557827540397642,Mixed,Neu,chrX
Bex3,chrX,136270253,136271978,+,136260253,136270253,2.1086636942625048,3.0911548453489943,0.9824911510864895,Mixed,Neu,chrX
BC065397,chrX,136741824,136803364,+,136731824,136741824,1.8414509220123287,3.7031686819156016,1.8617177599032724,Mixed,Neu,chrX
Slc25a53,chrX,136981116,137038302,-,137038302,137048302,4.282690592503548,2.922302903358142,-1.3603876891454063,Mixed,Neu,chrX
Fam199x,chrX,137049594,137082503,+,137039594,137049594,4.107654702615738,3.01399378481706,-1.0936609177986782,Mixed,Neu,chrX
Rnf128,chrX,139563316,139673145,+,139553316,139563316,2.837557783484459,2.9643423448721564,0.1267845613876974,Mixed,Neu,chrX
Morc4,chrX,139821632,139871677,-,139871677,139881677,3.1122703009128574,3.084867420744896,-0.0274028801679615,Mixed,Neu,chrX
Nup62cl,chrX,140006805,140062712,-,140062712,140072712,2.0396247927904128,3.1865788833300277,1.1469540905396145,Mixed,Neu,chrX
Prps1,chrX,140456613,140476140,+,140446613,140456613,3.545213122963905,4.288301783867677,0.7430886609037719,Mixed,Neu,chrX
Tsc22d3,chrX,140539528,140600659,-,140600659,140610659,2.0409911343812945,3.140334022315343,1.0993428879340486,Mixed,Neu,chrX
Mid2,chrX,140664599,140767715,+,140654599,140664599,2.248156433928013,3.243762067047756,0.9956056331197428,Mixed,Neu,chrX
Acsl4,chrX,142317993,142390535,-,142390535,142400535,2.342273538827896,2.9006264714399976,0.5583529326121015,Mixed,Neu,chrX
Tmem164,chrX,142681406,142843494,+,142671406,142681406,2.7172966733932493,2.9275018941958746,0.2102052208026252,Mixed,Neu,chrX
Ammecr1,chrX,142851146,142966728,-,142966728,142976728,2.130332681655884,3.4222201407988866,1.2918874591430027,Mixed,Neu,chrX
Alg13,chrX,144317804,144374450,+,144307804,144317804,2.83052038526535,2.440389034287135,-0.3901313509782151,Mixed,Neu,chrX
Rtl4,chrX,144688907,145122411,+,144678907,144688907,1.3180844794511797,3.236019981567065,1.9179355021158853,Mixed,Neu,chrX
Tmem29,chrX,150397773,150459154,-,150459154,150469154,2.2290159510374066,3.2026384620984394,0.9736225110610328,Mixed,Neu,chrX
Pfkfb1,chrX,150588229,150643878,+,150578229,150588229,2.8915054053306584,3.174424388925235,0.2829189835945764,Mixed,Neu,chrX
Tro,chrX,150645304,150657583,-,150657583,150667583,2.7142669882774357,3.993967706425984,1.2797007181485491,Mixed,Neu,chrX
Maged2,chrX,150806370,150814345,-,150814345,150824345,1.59758222925663,2.996583932081858,1.3990017028252282,Mixed,Neu,chrX
Gnl3l,chrX,150983141,151017322,-,151017322,151027322,3.0538853385448457,2.860177314758301,-0.1937080237865447,Mixed,Neu,chrX
Fgd1,chrX,151046150,151089521,+,151036150,151046150,3.1116072355508804,3.609924019972483,0.4983167844216027,Mixed,Neu,chrX
Tsr2,chrX,151087094,151096543,-,151096543,151106543,4.545021183562279,3.665672416265805,-0.8793487672964733,Mixed,Neu,chrX
Fam120c,chrX,151344175,151471842,+,151334175,151344175,2.4981257596015927,3.5486260980765025,1.05050033847491,Mixed,Neu,chrX
Phf8,chrX,151520672,151633859,+,151510672,151520672,2.6802802019357683,3.4252907405296966,0.7450105385939283,Mixed,Neu,chrX
Huwe1,chrX,151800807,151935417,+,151790807,151800807,3.361367811560631,3.033488305513064,-0.3278795060475672,Mixed,Neu,chrX
Smc1a,chrX,152016428,152062694,+,152006428,152016428,2.4536026303052902,3.3524251120328903,0.8988224817276,Mixed,Neu,chrX
Iqsec2,chrX,152144268,152225236,+,152134268,152144268,3.602730395007133,3.666686791872978,0.0639563968658447,Mixed,Neu,chrX
Kdm5c,chrX,152233020,152274535,+,152223020,152233020,3.120345252990723,2.645594431042671,-0.474750821948052,Mixed,Neu,chrX
Tspyl2,chrX,152336852,152342425,-,152342425,152352425,3.532132333278656,3.354939549207688,-0.1771927840709684,Mixed,Neu,chrX
Shroom2,chrX,152609509,152769465,-,152769465,152779465,3.436768234610557,3.2275085761944453,-0.2092596584161121,Mixed,Neu,chrX
Usp51,chrX,153006469,153009416,+,152996469,153006469,0.924759426832199,1.2825030959765116,0.3577436691443125,Mixed,Neu,chrX
9530051G07Rik,chrX,153037629,153072915,+,153027629,153037629,1.7815739352703095,1.4015420562664669,-0.3800318790038426,Mixed,Neu,chrX
Rragb,chrX,153139981,153171943,+,153129981,153139981,2.3677766980290413,3.1793561045408247,0.8115794065117834,Mixed,Neu,chrX
Ubqln2,chrX,153498227,153501570,+,153488227,153498227,1.8084864192008971,3.150320137476921,1.3418337182760238,Mixed,Neu,chrX
Sat1,chrX,155213132,155216449,-,155216449,155226449,1.5581285580635071,1.676348613969485,0.1182200559059778,Mixed,Neu,chrX
Acot9,chrX,155262443,155297654,+,155252443,155262443,2.8050960134744645,3.6386139858484263,0.8335179723739623,Mixed,Neu,chrX
Prdx4,chrX,155323918,155340754,-,155340754,155350754,3.457556473445893,3.6972915727138513,0.2397350992679587,Mixed,Neu,chrX
Ptchd1,chrX,155573455,155623814,-,155623814,155633814,3.019701979851723,3.166737570881843,0.1470355910301202,Mixed,Neu,chrX
Sms,chrX,157443855,157492287,-,157492287,157502287,3.649829718959332,3.143207556263606,-0.5066221626957255,Mixed,Neu,chrX
Mbtps2,chrX,157535371,157598715,-,157598715,157608715,2.8414620130062103,3.365062308907509,0.5236002959012986,Mixed,Neu,chrX
Cnksr2,chrX,157821436,158043294,-,158043294,158053294,1.8682210898637768,3.4325242377440137,1.5643031478802365,Mixed,Neu,chrX
Rps6ka3,chrX,159210307,159368244,+,159200307,159210307,1.6430282342195512,2.869851163244248,1.2268229290246964,Mixed,Neu,chrX
Eif1ax,chrX,159372178,159389928,+,159362178,159372178,1.7122593367099763,3.886167637904485,2.173908301194509,Heterochromatin,Neu,chrX
Map7d2,chrX,159414572,159498757,+,159404572,159414572,4.02344525949955,3.139717348702749,-0.8837279107968006,Mixed,Neu,chrX
Bclaf3,chrX,159526688,159593081,+,159516688,159526688,3.754793315410614,3.2986290445168813,-0.4561642708937325,Mixed,Neu,chrX
Sh3kbp1,chrX,159627272,159978069,+,159617272,159627272,2.818650262117386,2.982145764080684,0.1634955019632977,Mixed,Neu,chrX
Map3k15,chrX,159988433,160123351,+,159978433,159988433,3.4937871931076048,3.9768546171426777,0.4830674240350729,Mixed,Neu,chrX
Pdha1,chrX,160122209,160138413,-,160138413,160148413,2.8072496734619143,3.407861406970024,0.6006117335081096,Mixed,Neu,chrX
Phka2,chrX,160502166,160598878,+,160492166,160502166,1.9888270008563995,3.3572070628086728,1.3683800619522737,Mixed,Neu,chrX
Rs1,chrX,160768013,160799663,+,160758013,160768013,2.969285825967789,2.2328843273878096,-0.7364014985799789,Mixed,Neu,chrX
Cdkl5,chrX,160771923,160994704,-,160994704,161004704,2.9287582643032075,3.718412893072764,0.789654628769556,Mixed,Neu,chrX
Rai2,chrX,161717069,161779496,+,161707069,161717069,0.9549629965543748,1.8053720104138056,0.850409013859431,Mixed,Neu,chrX
Nhs,chrX,161833296,162159730,-,162159730,162169730,2.1504370417594907,3.208632251501083,1.0581952097415923,Mixed,Neu,chrX
Rbbp7,chrX,162760402,162779092,+,162750402,162760402,2.6210210602283475,3.721536810096105,1.1005157498677574,Mixed,Neu,chrX
Txlng,chrX,162778919,162829454,-,162829454,162839454,3.555396154522896,2.9408759995539984,-0.6145201549688974,Mixed,Neu,chrX
Syap1,chrX,162857057,162888447,-,162888447,162898447,2.575577194499969,2.641506115317344,0.0659289208173747,Mixed,Neu,chrX
Rnf138rt1,chrX,163760139,163761329,-,163761329,163771329,3.0323458749055865,3.575691705179215,0.5433458302736285,Mixed,Neu,chrX
Ap1s2,chrX,163909017,163933666,+,163899017,163909017,2.6907128603458403,3.580386677761872,0.8896738174160319,Mixed,Neu,chrX
Zrsr2,chrX,163935443,163958661,-,163958661,163968661,2.9125425919532777,3.8199231669267024,0.9073805749734248,Mixed,Neu,chrX
Siah1b,chrX,164070705,164076493,-,164076493,164086493,2.6370145822763447,2.470197551194827,-0.1668170310815178,Mixed,Neu,chrX
Piga,chrX,164419787,164433916,+,164409787,164419787,2.988093161034584,3.480917281699181,0.4928241206645971,Mixed,Neu,chrX
Gemin8,chrX,166170454,166190512,+,166160454,166170454,4.123334586024285,2.865975201797485,-1.2573593842267994,Mixed,Neu,chrX
Gpm6b,chrX,166238911,166388988,+,166228911,166238911,2.0343546325922013,3.000945870701472,0.9665912381092708,Mixed,Neu,chrX
Ofd1,chrX,166390033,166440704,-,166440704,166450704,2.3350776281118395,3.205082737421989,0.8700051093101497,Mixed,Neu,chrX
Rab9,chrX,166457253,166479867,-,166479867,166489867,2.3831566076278685,3.3492137993176776,0.9660571916898092,Mixed,Neu,chrX
Tceanc,chrX,166499812,166518567,-,166518567,166528567,3.9500516013622287,3.579001998416583,-0.3710496029456456,Mixed,Neu,chrX
Prps2,chrX,167346322,167382749,-,167382749,167392749,3.890525976920128,3.530919767435392,-0.3596062094847361,Mixed,Neu,chrX
Frmpd4,chrX,167471309,168577231,-,168577231,168587231,2.3161657073259354,3.4279590961297357,1.1117933888038,Mixed,Neu,chrX
Msl3,chrX,168654117,168673898,-,168673898,168683898,2.583838826084137,3.1100195727189384,0.5261807466348012,Mixed,Neu,chrX
Arhgap6,chrX,168795099,169304435,+,168785099,168795099,2.211663315582276,3.2231415631771085,1.011478247594833,Mixed,Neu,chrX
Gm15246,chrX,169320622,169368190,+,169310622,169320622,2.5316346000432968,3.420117662811279,0.8884830627679823,Mixed,Neu,chrX
Insr,chr8,3122061,3279617,-,3279617,3289617,3.709069369792938,5.089183130804698,1.38011376101176,Mixed,Neu,chr8
Arhgef18,chr8,3353415,3456601,+,3343415,3353415,3.2663210487365726,3.755551777879397,0.4892307291428244,Mixed,Neu,chr8
Zfp358,chr8,3493138,3497208,+,3483138,3493138,5.5661914179086684,4.672457919621468,-0.893733498287201,Mixed,Neu,chr8
Mcoln1,chr8,3500457,3515232,+,3490457,3500457,6.585085463190079,3.344969030491511,-3.240116432698568,Euchromatin,Neu,chr8
Pnpla6,chr8,3515384,3544267,+,3505384,3515384,5.70661713051796,4.847672145930925,-0.8589449845870343,Mixed,Neu,chr8
Camsap3,chr8,3587293,3609075,+,3577293,3587293,3.602295713186264,3.959405823135376,0.3571101099491116,Mixed,Neu,chr8
Pet100,chr8,3621548,3625848,+,3611548,3621548,5.23538725566864,5.033020172691345,-0.202367082977295,Mixed,Neu,chr8
Stxbp2,chr8,3630955,3643644,+,3620955,3630955,4.83110469508171,5.050250988046328,0.2191462929646181,Mixed,Neu,chr8
Trappc5,chr8,3676299,3681255,+,3666299,3676299,5.219787028980255,4.422907037234307,-0.7968799917459481,Mixed,Neu,chr8
Evi5l,chr8,4166567,4211257,+,4156567,4166567,4.390201580381394,5.149556261730194,0.7593546813488006,Mixed,Neu,chr8
Prr36,chr8,4209543,4217459,-,4217459,4227459,4.822503981757164,4.171574200856686,-0.6509297809004781,Mixed,Neu,chr8
Map2k7,chr8,4238740,4247897,+,4228740,4238740,6.108991474866866,4.584290645718575,-1.5247008291482915,Mixed,Neu,chr8
Tgfbr3l,chr8,4248214,4251423,+,4238214,4248214,5.315787308526039,5.064007450962067,-0.2517798575639718,Mixed,Neu,chr8
Snapc2,chr8,4253080,4256220,+,4243080,4253080,5.612191246747971,4.721452674865723,-0.890738571882248,Mixed,Neu,chr8
Ctxn1,chr8,4257660,4259274,-,4259274,4269274,5.216232294464112,4.306088965415954,-0.9101433290481572,Mixed,Neu,chr8
Timm44,chr8,4259731,4275913,-,4275913,4285913,5.542216046011447,5.108490034270287,-0.4337260117411601,Mixed,Neu,chr8
Elavl1,chr8,4285382,4325413,-,4325413,4335413,4.153213831114769,5.933057547386487,1.779843716271718,Mixed,Neu,chr8
Cers4,chr8,4493026,4531680,+,4483026,4493026,5.215291906714439,4.033293177930514,-1.1819987287839249,Mixed,Neu,chr8
