gene,Mecp2_ratio,GFP_ratio,Mecp2_log_ratio,GFP_log_ratio,log_ratio_change,chromosome
Pskh1,0.7548088950769815,0.7811290100482849,-0.4058166703487995,-0.3563672535800093,-0.0494494167687901,chr8
1810019D21Rik,0.8959710298452627,0.8234643683284134,-0.1584760096739733,-0.2802218696449647,0.1217458599709913,chr8
Slc7a6,0.8179252155459816,0.7850286614723697,-0.2899591540346956,-0.349182766986026,0.0592236129513304,chr8
Prmt7,0.8209559888312646,0.7929043691250973,-0.2846232131970864,-0.3347812195111724,0.050158006314086,chr8
Cdh3,0.8752863234989743,0.847124362550042,-0.1921730666032235,-0.2393543141565102,0.0471812475532867,chr8
Cdh1,0.901728199990587,0.7552718111218248,-0.1492354547737597,-0.4049321524545944,0.2556966976808347,chr8
Has3,1.041695188238618,0.7373661108734216,0.0589331905259779,-0.4395469827658578,0.4984801732918358,chr8
Wwp2,0.8285302297188036,0.9159807142044551,-0.2713737583702934,-0.126610871908483,-0.1447628864618104,chr8
Psmd7,0.956557455925222,0.9981354124907316,-0.0640764677808057,-0.002692542174,-0.0613839256068057,chr8
Zfhx3,0.9310639744027864,1.0194293845310476,-0.103047794576217,0.0277618439025608,-0.1308096384787779,chr8
Gm1943,1.0775602817903518,1.1198215357373067,0.1077685800404296,0.1632688304775789,-0.0555002504371493,chr8
Ap1g1,0.8009012875891469,1.0642399353168732,-0.320303655850759,0.0898234463920235,-0.4101271022427825,chr8
Calb2,0.8925700814161399,0.6852786235504142,-0.1639626460345054,-0.545237410337892,0.3812747643033864,chr8
Fcsk,0.9604169137442682,0.7857720759149036,-0.0582672840302855,-0.347817195422278,0.2895499113919925,chr8
Ddx19b,1.059166393028107,0.9003233569204986,0.0829292517848822,-0.1514848471768297,0.2344140989617119,chr8
Exosc6,0.9127961301380628,0.6752281943431776,-0.1316354196525954,-0.5665529494473353,0.4349175297947398,chr8
Mlkl,1.0145754682597827,0.8727500170010138,0.0208761826250299,-0.1963596150058925,0.2172357976309224,chr8
Vat1l,0.9916786808405262,0.936587563863225,-0.0120553539637139,-0.0945142130237431,0.0824588590600292,chr8
Cdyl2,0.987718735282218,1.1091986937970848,-0.0178278192548171,0.149517822559649,-0.1673456418144662,chr8
Atmin,0.8653885915469117,0.7470348559912617,-0.2085799931097438,-0.4207525354169505,0.2121725423072067,chr8
Gcsh,0.8245041048863454,0.7808160983959888,-0.2784014185873464,-0.3569452970625912,0.0785438784752447,chr8
Gan,0.8697992841577061,0.8088338411909141,-0.2012455734187364,-0.3060847347669333,0.1048391613481969,chr8
Plcg2,0.8013738872989696,0.8400331630043433,-0.3194525944498897,-0.2514818108560895,-0.0679707835938001,chr8
Cdh13,0.8029896328436813,0.9375288962255018,-0.3165467332239245,-0.0930649374061255,-0.223481795817799,chr8
Adad2,0.8082309125508015,0.7498750634776016,-0.3071605632980989,-0.4152778463665393,0.1081172830684404,chr8
Atp2c2,1.055389569587876,0.7739634744959936,0.077775630563125,-0.3696626117307163,0.4474382422938414,chr8
Zdhhc7,0.8451628975726281,0.7761653784910921,-0.2426986601545922,-0.3655640129533666,0.1228653527987744,chr8
Gse1,0.9491234838018034,0.7627325596738503,-0.0753322964933483,-0.3907508077723285,0.3154185112789801,chr8
Gm27021,0.7914304558734937,0.7686769864050493,-0.3374655106328241,-0.3795506189516173,0.0420851083187932,chr8
Map1lc3b,0.8888785168517889,0.8535512554785619,-0.1699418356878272,-0.2284503056595654,0.0585084699717382,chr8
Zc3h18,0.8470243101659743,0.7241821151707252,-0.2395247184200981,-0.4655755472822118,0.2260508288621137,chr8
Piezo1,0.8801752720836428,0.8200992449644976,-0.1841372541063068,-0.2861295857002627,0.1019923315939558,chr8
Acta1,0.9084872740611464,0.7594537704064842,-0.1384617893189605,-0.3969659474545488,0.2585041581355882,chr8
Fam89a,0.8784709661809246,0.7901085093878139,-0.1869334895176617,-0.3398772957677564,0.1529438062500946,chr8
Gnpat,0.9756725089883088,0.8234222337932626,-0.0355311160986214,-0.2802956904955893,0.2447645743969679,chr8
Exoc8,0.9172823605276884,0.7975425921867785,-0.1245621981126013,-0.3263665278646063,0.201804329752005,chr8
Egln1,0.9718819325910673,0.8308657215811927,-0.0411470337429138,-0.2673127568353017,0.2261657230923879,chr8
Ntpcr,0.8882474938076493,0.9715736985136674,-0.1709663818925047,-0.0416046596043013,-0.1293617222882034,chr8
Kcnk1,0.8919839918290754,1.006049010930503,-0.164910276127482,0.0087005895411021,-0.1736108656685841,chr8
Tarbp1,0.925449696951339,0.7315282842049263,-0.1117735207084686,-0.4510144483044478,0.3392409275959792,chr8
Nrp1,0.9024907413467655,1.001860689206895,-0.1480159634212083,0.0026819127614081,-0.1506978761826165,chr8
Itgb1,1.0535795024473311,1.0928847937824528,0.0752991831242583,0.1281413276348972,-0.0528421445106389,chr8
Dynlt1a,0.8608819234026193,0.7376907668851881,-0.2161127204513744,-0.4389119162368367,0.2227991957854622,chr17
Sft2d1,0.9763111609420562,0.9700444620696764,-0.0345870712753005,-0.0438772200233114,0.0092901487480108,chr17
Pde10a,0.7676241276898087,0.8791666766772764,-0.3815280363616526,-0.1857913904741216,-0.195736645887531,chr17
Smoc2,1.0697978209087162,0.8842303789801977,0.0973381701470564,-0.1775057939236002,0.2748439640706567,chr17
Pdcd2,0.9419829291279176,0.9092346152100116,-0.0862271797262189,-0.1372754852573379,0.051048305531119,chr17
Chd1,1.0053641411393008,1.0071242263924989,0.0077181376876988,0.0102416473434266,-0.0025235096557277,chr17
Rgmb,1.0328278657771597,1.0746769045439528,0.0465998303086609,0.1039029870012093,-0.0573031566925484,chr17
Spaca6,0.9706828433379376,0.9176808253214932,-0.0429281021121367,-0.1239356316556176,0.0810075295434808,chr17
Zfp160,1.1723520454608058,1.1842123895394367,0.2294058615477771,0.2439278528046058,-0.0145219912568287,chr17
Zfp53,0.9588731963135226,1.120482423241007,-0.0605880524753045,0.1641200177890251,-0.2247080702643297,chr17
Zfp213,1.0129509033724708,0.823399901833676,0.0185642499755813,-0.2803348182273024,0.2988990682028838,chr17
Mmp25,0.9454957237786434,0.8092913030286866,-0.0808571616169219,-0.3052690031225781,0.2244118415056561,chr17
Nthl1,0.8764993916131781,0.8820328857750208,-0.190175005290975,-0.1810956485602672,-0.0090793567307078,chr17
Gfer,0.7726109274859014,0.7552853479200599,-0.3721860122978031,-0.4049062951454991,0.032720282847696,chr17
Meiob,0.8874829356251138,1.019204674029073,-0.1722087150172771,0.0274437988598166,-0.1996525138770937,chr17
Gnptg,0.8555226152323457,0.617451814377741,-0.2251221028818334,-0.6956015409766807,0.4704794380948472,chr17
Metrn,1.0087165834372689,0.9158433744985136,0.012520880979763,-0.1268272019745327,0.1393480829542957,chr17
Fbxl16,1.0147395441934333,0.8522073476524364,0.021109474681581,-0.230723604535236,0.251833079216817,chr17
Rab11fip3,0.8003800145308825,0.846620039013346,-0.3212429512533553,-0.2402134580583003,-0.081029493195055,chr17
Bnip1,1.0283227586988313,1.2251519763573606,0.0402931529473491,0.2929607222380864,-0.2526675692907373,chr17
Phf1,0.7553273025072258,0.8207690362880324,-0.4048261585534412,-0.2849517889378977,-0.1198743696155434,chr17
Mir3083,0.8239743216961369,0.8273428493907022,-0.2793287168707196,-0.2734427913489936,-0.005885925521726,chr17
Spdef,0.8395096243356515,0.7764046041769345,-0.2523812302352111,-0.3651194214474092,0.112738191212198,chr17
Scube3,0.8249713899260711,0.7680606086788115,-0.2775840074410169,-0.3807079344744351,0.1031239270334181,chr17
Srpk1,0.8829359867964071,0.8077701788234286,-0.1796192491756313,-0.3079832091307155,0.1283639599550841,chr17
Slc26a8,0.8445383343619928,0.9457456222047982,-0.2437651851363008,-0.0804759017391138,-0.163289283397187,chr17
Cpne5,0.9013598461186396,0.8066172213873023,-0.1498249127460313,-0.3100438870795612,0.1602189743335298,chr17
BC004004,0.9115141968304624,0.7884848419565416,-0.1336629684776948,-0.3428450743602617,0.2091821058825669,chr17
Zfand3,0.8223112680388116,0.8500818529850042,-0.2822434967792004,-0.2343263322134087,-0.0479171645657917,chr17
Btbd9,0.9800606445599302,0.9443991424979532,-0.0290570712728907,-0.0825313632684052,0.0534742919955145,chr17
Glo1,1.0089044803989784,0.9973542119846142,0.0127895915126764,-0.0038221237462297,0.0166117152589062,chr17
Notch3,0.8972371064304031,0.87432019597579,-0.1564388086627503,-0.1937663705978292,0.0373275619350788,chr17
Ephx3,0.965093941733681,0.7848474092556597,-0.0512587144994668,-0.3495159036969237,0.2982571891974568,chr17
Cyp4f39,1.0069459952520663,0.8617976122035934,0.0099863104834284,-0.2145789937317179,0.2245653042151464,chr17
Cyp4f13,0.9695804859982432,0.927639385590161,-0.0445674317993377,-0.1083640198481061,0.0637965880487684,chr17
Zfp472,0.8863423435363408,0.8700559681680424,-0.1740640575882403,-0.2008198865680867,0.0267558289798464,chr17
Zfp81,1.3645148695040077,1.1584236371697412,0.4483881161531358,0.212162945447821,0.2362251707053148,chr17
Adamts10,0.6864494019436794,0.8004775125559631,-0.5427747113761439,-0.3210672205401916,-0.2217074908359522,chr17
Hnrnpm,0.9625045822517592,0.9053266212180652,-0.0551346858536007,-0.1434897172776587,0.0883550314240579,chr17
Cd320,0.8130159154226679,0.8516619531620192,-0.2986445004264019,-0.2316471941006443,-0.0669973063257575,chr17
H2-Eb1,0.8967411212559107,0.9005573846570311,-0.1572365389348163,-0.151109885471669,-0.0061266534631472,chr17
Atf6b,0.9012891488159588,0.8842885324918704,-0.1499380735980006,-0.1774109147765507,0.02747284117855,chr17
H2-Q6,0.9105162191340416,0.745516686025932,-0.1352433785574716,-0.423687451865613,0.2884440733081413,chr17
Tcf19,0.8322740119617033,0.735758657129576,-0.2648695056848293,-0.4426954824931098,0.1778259768082805,chr17
Vars2,0.818184656007979,0.7739114343742668,-0.289501613281994,-0.3697596196027873,0.0802580063207933,chr17
Ppp1r18,0.8550433153792183,0.7906028132235895,-0.2259305879883444,-0.3389750061395239,0.1130444181511794,chr17
Gnl1,0.8472109535677393,0.7934568257832191,-0.239206852870969,-0.3337763707847185,0.0945695179137495,chr17
2410017I17Rik,1.0364886658782486,0.9206983629774425,0.0517043404988018,-0.1191995135040101,0.170903854002812,chr17
Rpp21,0.9659756802222896,0.8874637059116814,-0.049941227217995,-0.1722399752383547,0.1222987480203596,chr17
Rnf39,0.846510590182547,0.8515187874842569,-0.2403999779675405,-0.2318897337312196,-0.0085102442363209,chr17
9130008F23Rik,1.2299172959813252,1.1942494588522576,0.2985613068741469,0.2561042230839608,0.042457083790186,chr17
Ptchd4,1.4281321238312554,1.2614269128847215,0.5141294566628849,0.3350566189393623,0.1790728377235226,chr17
Tnfrsf21,1.0563424778561843,0.9970970103494604,0.0790776481444607,-0.0041942196104418,0.0832718677549025,chr17
Rcan2,0.8559287975404629,1.0392242289297269,-0.22443730726538,0.0555069719158318,-0.2799442791812119,chr17
Runx2,1.0543406025711053,1.2347083035154736,0.0763410019477436,0.3041702492774673,-0.2278292473297236,chr17
Tmem151b,0.7621966384497183,0.6896288295265832,-0.391764849506391,-0.5361080081841743,0.1443431586777832,chr17
Nfkbie,0.8151208642725487,0.6830921681806837,-0.2949141001346012,-0.5498478434494821,0.2549337433148809,chr17
Ttbk1,0.9908429283812658,0.8608039446913825,-0.013271720024192,-0.216243405731608,0.202971685707416,chr17
Mrps10,0.8816593914548121,0.8576932170676713,-0.1817066830571314,-0.2214663834796103,0.0397597004224789,chr17
Ccnd3,1.004167236666045,0.7595785311217256,0.0059995595443075,-0.3967289654425137,0.4027285249868212,chr17
Foxp4,0.9733707804477828,0.7904479659457789,-0.0389386277866622,-0.3392575997202615,0.3003189719335993,chr17
Dazl,0.8334767145880285,0.8942007076967282,-0.2627862006758355,-0.1613294072150874,-0.1014567934607481,chr17
Plcl2,1.036122647140321,1.0137700067924331,0.0511947867583073,0.0197303863689723,0.031464400389335,chr17
Satb1,1.117656254452991,1.1882854676426198,0.1604765421609089,0.2488814634778019,-0.0884049213168929,chr17
Gm27217,1.4723073358881231,1.1312996459992073,0.558078857319295,0.1779811048723135,0.3800977524469814,chr17
Kat2b,0.8491606660591584,0.9665036212268724,-0.2358905491217632,-0.0491529570537858,-0.1867375920679774,chr17
Sgo1,1.1107898029132082,0.8622660491423586,0.1515858383424332,-0.213795018429288,0.3653808567717213,chr17
Pot1b,1.0006067002758372,1.399600700693126,0.0008750180692362,0.4850152919583658,-0.4841402738891295,chr17
Tnfaip8l1,0.6540366589787201,0.7552236457078516,-0.6125565933465913,-0.4050241593568209,-0.2075324339897703,chr17
Ptprs,0.9215986801455373,0.786663527286078,-0.1177894442408735,-0.3461813985635024,0.2283919543226288,chr17
Safb,0.8182923415015463,0.7265639215407661,-0.2893117452569549,-0.4608383662197176,0.1715266209627626,chr17
Nrtn,0.782289790527497,0.900519535234794,-0.3542249580568631,-0.1511705216090454,-0.2030544364478177,chr17
Fbxl17,1.055876649378287,1.016354237733776,0.0784413046541494,0.0234033233208609,0.0550379813332884,chr17
Twsg1,0.9263883590127434,0.8672605198490598,-0.1103109703383915,-0.2054626594137316,0.09515168907534,chr17
Ndufv2,0.9036984476605155,0.7749628541330158,-0.1460866503902531,-0.3678009347487721,0.221714284358519,chr17
Mtcl1,0.7877283602463822,0.914773365430744,-0.3442298774998877,-0.1285137340791588,-0.2157161434207289,chr17
Rab12,1.1140592441466994,1.0733212293445518,0.1558259552667983,0.1020819182432213,0.0537440370235769,chr17
Ptprm,1.0808000427822464,0.705051045016516,0.1120996368836865,-0.5042003838634399,0.6163000207471264,chr17
Emilin2,1.0928581772543104,0.7845468951988988,0.1281061912683002,-0.3500684100281557,0.4781746012964559,chr17
Spdya,1.0231153390091852,0.90536313515896,0.0329687937996422,-0.1434315311844601,0.1764003249841023,chr17
Wdr43,0.8389224328207685,0.9138810164757816,-0.2533906703463227,-0.1299217502980697,-0.1234689200482529,chr17
Clip4,0.988029264027627,1.1968938318236657,-0.0173743218605133,0.2592951864547254,-0.2766695083152387,chr17
Alk,0.9167703137552068,1.0350851081557402,-0.1253677664246949,0.049749395807872,-0.175117162232567,chr17
Memo1,0.9408015343202768,0.8456520989053259,-0.0880376818703455,-0.2418638339224579,0.1538261520521123,chr17
Dpy30,0.9586835714290908,1.0781102893499466,-0.0608733852340451,0.108504771559227,-0.1693781567932722,chr17
Ltbp1,0.8411259214239243,0.9259497873012664,-0.2496062984320127,-0.1109941342048854,-0.1386121642271272,chr17
Cdc42ep3,0.9283212260356783,0.946898784248525,-0.1073039888673637,-0.0787178732769046,-0.028586115590459,chr17
Atl2,1.164129875512959,0.8580455823216879,0.2192520207085095,-0.2208738042223488,0.4401258249308584,chr17
Sos1,0.8400512325659325,0.9565565721063988,-0.2514507780496834,-0.0640778007709094,-0.187372977278774,chr17
Six3os1,0.807798945667942,0.7805829125771774,-0.3079318318379748,-0.357376213214762,0.0494443813767871,chr17
Ttc7,0.8834308032428707,0.9752781747572878,-0.1788109581047592,-0.0361143230981976,-0.1426966350065616,chr17
Msh2,0.9225879540257984,0.8796384664687174,-0.1162416392285334,-0.1850174004600127,0.0687757612314792,chr17
Nrxn1,0.965609314314315,1.0385605375942526,-0.0504885024209183,0.0545853131893252,-0.1050738156102435,chr17
Kif3c,1.0813849759303262,0.8834396595973181,0.1128802177916751,-0.1787964952237384,0.2916767130154136,chr12
Dtnb,1.000388949997196,0.9424246026609696,0.0005610271334286,-0.0855508926527009,0.0861119197861296,chr12
Efr3b,0.8634819878067402,0.793336901665671,-0.2117620113693225,-0.3339944381075296,0.1222324267382071,chr12
Sf3b6,0.9392491329455108,0.8718522285766198,-0.0904202158231256,-0.1978444635153564,0.1074242476922307,chr12
Klhl29,1.0251724558424156,1.0559927293028035,0.0358666221801087,0.0785999015193779,-0.0427332793392692,chr12
Ldah,1.27948717560227,1.1117873348453853,0.3555656872071921,0.1528808525346186,0.2026848346725735,chr12
Wdr35,0.9113764652630132,0.9195692668492984,-0.1338809789748061,-0.1209698446914528,-0.0129111342833533,chr12
Rdh14,1.0755731586805863,1.1311627017326595,0.1051056577931254,0.1778064554999905,-0.0727007977068651,chr12
Kcns3,0.9932575147036616,0.8574226132075676,-0.0097602915126293,-0.2219216283597112,0.2121613368470819,chr12
Vsnl1,1.0277039325321395,0.9472147258996846,0.0394247036488793,-0.0782365848481771,0.1176612884970564,chr12
Lratd1,1.1915612580704829,1.0668925295102214,0.2528531222732457,0.0934148575573637,0.159438264715882,chr12
Ntsr2,1.005658001205444,0.7460313124515447,0.0081397645352912,-0.4226919102908715,0.4308316748261628,chr12
E2f6,0.9034636215883608,0.9113237620213896,-0.1464615834606631,-0.133964409814625,-0.012497173646038,chr12
Adam17,0.9547924582873576,0.7983038257318386,-0.0667409239791936,-0.3249901699251688,0.2582492459459752,chr12
Cys1,0.8348549027997717,0.878605440691574,-0.2604026149066059,-0.1867126616592262,-0.0736899532473796,chr12
Cmpk2,0.8033062361750093,0.8670105597865989,-0.3159780184923978,-0.2058785299766029,-0.1100994885157949,chr12
Trappc12,0.8887345655478776,0.819885212119069,-0.1701754948961134,-0.2865061552770128,0.1163306603808994,chr12
Eipr1,0.980377187696186,1.0602454353381583,-0.0285911802261474,0.0843982717302182,-0.1129894519563657,chr12
Lamb1,0.9754936784993232,0.7508798825110171,-0.0357955711327403,-0.4133459551447331,0.3775503840119927,chr12
Prkar2b,0.8664349523769824,1.1067782447060546,-0.2068366517981975,0.1463661911248738,-0.3532028429230713,chr12
Twist1,1.1491079637774029,1.1387836773319908,0.2005143519343405,0.1874937195829142,0.0130206323514263,chr12
Ahr,1.200902792252919,1.2418387633384953,0.264119376014034,0.3124778704727654,-0.0483584944587314,chr12
Crppa,0.8817067717836204,0.8215330759080832,-0.1816291547855234,-0.2836094339080557,0.1019802791225323,chr12
Etv1,0.9623436327903976,1.211111752425628,-0.0553759526594368,0.2763319923912199,-0.3317079450506568,chr12
Immp2l,1.0749081435037684,1.5686673022200963,0.1042133792810366,0.6495394043563087,-0.5453260250752721,chr12
Stxbp6,1.00032314434457,1.1670062897088438,0.0004661234348822,0.2228123366299264,-0.2223462131950442,chr12
G2e3,0.9293294739587964,1.128527699929862,-0.1057379308118788,0.1744418301921295,-0.2801797610040084,chr12
Egln3,0.9729033170399416,0.9185305043484268,-0.0396316516049706,-0.1226004609307775,0.0829688093258069,chr12
Baz1a,1.034724769876824,0.9091724687376004,0.0492470711655905,-0.1373740972880353,0.1866211684536259,chr12
Ralgapa1,1.024917687667653,0.9859803313297864,0.0355080498652645,-0.020369227367342,0.0558772772326066,chr12
Nkx2-9,1.1769516865217464,1.18629510378069,0.2350550994366128,0.2464629405772075,-0.0114078411405947,chr12
Pax9,1.0174620282768252,0.9450820563752652,0.0249749540601398,-0.0814884986898738,0.1064634527500137,chr12
Prps1l3,1.1253428457768988,1.228452615107685,0.1703645983747325,0.2968422099446074,-0.1264776115698749,chr12
Lrfn5,1.1052686925980189,1.391021150022427,0.1443971337404472,0.4761443557539828,-0.3317472220135356,chr12
